"game_id","season","type","date_time_GMT","away_team_id","home_team_id","away_goals","home_goals","outcome","home_rink_side_start","venue","venue_link","venue_time_zone_id","venue_time_zone_offset","venue_time_zone_tz"
"2017020088","20172018","R","2017-10-18T00:30:00Z","53","25",1,3,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020370","20152016","R","2015-12-03T01:00:00Z","3","2",1,2,"home win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020023","20172018","R","2017-10-07T23:00:00Z","30","12",4,5,"home win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021106","20152016","R","2016-03-25T00:00:00Z","23","18",2,3,"home win OT","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020807","20162017","R","2017-02-10T00:00:00Z","23","29",3,0,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020315","20162017","R","2016-11-27T00:00:00Z","8","17",2,1,"away win OT","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2016020792","20162017","R","2017-02-08T00:00:00Z","20","5",3,2,"away win OT","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021199","20172018","R","2018-03-30T02:30:00Z","53","26",2,4,"home win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020513","20152016","R","2015-12-23T01:30:00Z","16","25",0,4,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020656","20152016","R","2016-01-16T00:00:00Z","23","12",3,2,"away win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020878","20152016","R","2016-02-21T00:00:00Z","1","15",3,4,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020121","20152016","R","2015-10-26T23:00:00Z","20","2",0,4,"home win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021225","20152016","R","2016-04-09T23:30:00Z","7","2",4,3,"away win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021130","20172018","R","2018-03-21T02:00:00Z","23","54",1,4,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020381","20162017","R","2016-12-06T00:00:00Z","53","29",1,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021143","20162017","R","2017-03-30T23:00:00Z","29","12",1,2,"home win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021055","20172018","R","2018-03-11T00:00:00Z","5","10",2,5,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015020332","20152016","R","2015-11-27T21:00:00Z","52","30",3,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020242","20162017","R","2016-11-16T03:00:00Z","22","24",1,4,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017020338","20172018","R","2017-11-24T22:00:00Z","14","15",1,3,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020793","20162017","R","2017-02-08T00:00:00Z","12","15",0,5,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020002","20172018","R","2017-10-05T00:00:00Z","19","5",5,4,"away win OT","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020064","20162017","R","2016-10-21T23:30:00Z","18","17",3,5,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020931","20172018","R","2018-02-23T00:00:00Z","30","1",4,2,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020025","20172018","R","2017-10-08T00:30:00Z","29","16",1,5,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020640","20172018","R","2018-01-07T03:00:00Z","24","20",2,3,"home win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020899","20162017","R","2017-02-24T03:30:00Z","6","26",4,1,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017020793","20172018","R","2018-02-03T18:00:00Z","9","4",4,3,"away win OT","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020718","20162017","R","2017-01-25T00:30:00Z","20","8",1,5,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2016020833","20162017","R","2017-02-13T00:30:00Z","23","7",4,2,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020082","20172018","R","2017-10-17T23:00:00Z","5","3",5,4,"away win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020693","20172018","R","2018-01-18T00:30:00Z","8","6",1,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020190","20172018","R","2017-11-02T23:30:00Z","29","13",7,3,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020831","20162017","R","2017-02-12T23:00:00Z","25","18",3,5,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020249","20162017","R","2016-11-18T01:00:00Z","28","19",2,3,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021213","20172018","R","2018-04-01T00:00:00Z","7","18",7,4,"away win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021151","20172018","R","2018-03-24T19:00:00Z","54","21",1,2,"home win OT","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015020209","20152016","R","2015-11-08T03:00:00Z","5","20",2,5,"home win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015020463","20152016","R","2015-12-16T01:30:00Z","29","25",1,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020576","20162017","R","2017-01-05T03:00:00Z","53","23",0,3,"home win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2017020264","20172018","R","2017-11-13T03:30:00Z","28","26",2,1,"away win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020211","20152016","R","2015-11-08T20:00:00Z","25","17",4,1,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2015020705","20152016","R","2016-01-23T00:00:00Z","3","12",4,1,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020460","20172018","R","2017-12-12T00:00:00Z","15","2",1,3,"home win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021072","20172018","R","2018-03-13T23:30:00Z","25","8",2,4,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2015020223","20152016","R","2015-11-11T01:00:00Z","9","18",5,7,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020505","20152016","R","2015-12-22T02:00:00Z","10","21",7,4,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020628","20162017","R","2017-01-13T01:00:00Z","8","30",1,7,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020732","20162017","R","2017-01-27T00:00:00Z","26","12",3,0,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021008","20172018","R","2018-03-04T20:00:00Z","4","13",1,4,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020146","20162017","R","2016-11-03T23:00:00Z","10","7",2,1,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021149","20172018","R","2018-03-24T00:00:00Z","24","52",2,3,"home win OT","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017020409","20172018","R","2017-12-04T00:00:00Z","9","52",0,5,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2016020705","20162017","R","2017-01-22T23:00:00Z","4","2",3,2,"away win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020320","20152016","R","2015-11-26T00:00:00Z","8","3",5,1,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020097","20162017","R","2016-10-27T02:30:00Z","18","24",1,6,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017020666","20172018","R","2018-01-13T00:30:00Z","20","13",4,2,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020199","20152016","R","2015-11-07T03:00:00Z","29","24",2,4,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017021162","20172018","R","2018-03-25T02:00:00Z","26","22",2,3,"home win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2016020008","20162017","R","2016-10-13T23:00:00Z","6","29",6,3,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020954","20162017","R","2017-03-05T00:00:00Z","29","9",2,3,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020213","20172018","R","2017-11-05T21:00:00Z","17","22",4,0,"away win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2015020090","20152016","R","2015-10-22T01:30:00Z","17","22",1,3,"home win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2016020198","20162017","R","2016-11-11T00:00:00Z","24","12",4,2,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020747","20162017","R","2017-02-01T00:30:00Z","6","14",4,3,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020850","20172018","R","2018-02-11T01:00:00Z","4","53",4,3,"away win OT","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2017021153","20172018","R","2018-03-24T23:00:00Z","17","10",3,4,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016020024","20162017","R","2016-10-15T23:00:00Z","52","30",3,4,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016021061","20162017","R","2017-03-19T02:00:00Z","23","22",0,2,"home win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2015021185","20152016","R","2016-04-04T23:30:00Z","13","10",4,3,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017020458","20172018","R","2017-12-11T00:00:00Z","7","19",2,3,"home win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021250","20172018","R","2018-04-06T02:00:00Z","53","23",3,4,"home win OT","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2016021177","20162017","R","2017-04-03T23:00:00Z","9","17",4,5,"home win OT","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020634","20172018","R","2018-01-06T20:00:00Z","22","25",1,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020297","20172018","R","2017-11-19T00:00:00Z","12","7",3,1,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020599","20162017","R","2017-01-08T01:00:00Z","25","19",3,4,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020755","20152016","R","2016-02-03T03:00:00Z","28","24",2,3,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020856","20162017","R","2017-02-18T00:30:00Z","21","12",2,1,"away win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020751","20162017","R","2017-02-01T02:00:00Z","30","22",5,2,"away win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2016020853","20162017","R","2017-02-17T02:00:00Z","4","22",3,6,"home win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2017021073","20172018","R","2018-03-13T23:30:00Z","9","14",7,4,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020220","20152016","R","2015-11-11T00:30:00Z","15","17",0,1,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2015020241","20152016","R","2015-11-13T03:30:00Z","2","26",1,2,"home win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020536","20152016","R","2015-12-29T00:30:00Z","8","14",4,3,"away win OT","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020085","20172018","R","2017-10-17T23:30:00Z","23","9",3,0,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020608","20162017","R","2017-01-09T01:00:00Z","30","24",2,1,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020389","20162017","R","2016-12-07T01:30:00Z","53","16",0,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020028","20162017","R","2016-10-16T01:00:00Z","4","53",3,4,"home win OT","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015020340","20152016","R","2015-11-28T01:30:00Z","23","25",2,3,"home win OT","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015021224","20152016","R","2016-04-09T23:00:00Z","20","30",2,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020899","20172018","R","2018-02-18T00:00:00Z","10","5",3,5,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020900","20162017","R","2017-02-25T00:00:00Z","22","15",1,2,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020440","20172018","R","2017-12-09T00:00:00Z","3","15",2,4,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021144","20172018","R","2018-03-23T01:00:00Z","26","21",7,1,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017020170","20172018","R","2017-10-30T23:00:00Z","54","2",3,6,"home win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021117","20152016","R","2016-03-26T19:00:00Z","30","21",4,0,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020700","20162017","R","2017-01-22T03:00:00Z","22","20",7,3,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017021085","20172018","R","2018-03-15T23:00:00Z","29","4",5,3,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021110","20162017","R","2017-03-25T23:00:00Z","12","1",3,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020928","20172018","R","2018-02-22T03:00:00Z","25","24",0,2,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017021117","20172018","R","2018-03-19T23:00:00Z","18","7",4,0,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020299","20172018","R","2017-11-19T00:00:00Z","2","14",5,3,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021196","20162017","R","2017-04-06T23:00:00Z","2","12",3,0,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020358","20162017","R","2016-12-03T03:30:00Z","8","28",1,2,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020065","20162017","R","2016-10-22T23:00:00Z","8","6",4,2,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020378","20172018","R","2017-11-30T00:30:00Z","9","8",1,2,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2016021036","20162017","R","2017-03-16T02:00:00Z","19","24",1,2,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020816","20162017","R","2017-02-11T18:00:00Z","2","9",0,3,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020308","20172018","R","2017-11-20T01:00:00Z","26","54",2,4,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020525","20162017","R","2016-12-28T02:00:00Z","25","53",3,2,"away win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2016020010","20162017","R","2016-10-13T23:30:00Z","1","13",1,2,"home win OT","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020024","20152016","R","2015-10-10T23:00:00Z","22","18",0,2,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016021055","20162017","R","2017-03-18T23:00:00Z","16","10",2,1,"away win OT","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015021062","20152016","R","2016-03-18T23:00:00Z","18","15",1,4,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020333","20162017","R","2016-11-30T00:30:00Z","7","9",5,4,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021073","20162017","R","2017-03-21T00:30:00Z","28","25",0,1,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020787","20162017","R","2017-02-07T00:00:00Z","7","1",1,2,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020032","20172018","R","2017-10-09T17:00:00Z","21","6",4,0,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020141","20152016","R","2015-10-30T00:00:00Z","24","19",1,2,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021068","20172018","R","2018-03-13T02:00:00Z","19","24",4,2,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020067","20152016","R","2015-10-17T23:00:00Z","7","14",1,2,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020957","20162017","R","2017-03-05T00:30:00Z","4","15",1,2,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020890","20162017","R","2017-02-22T02:00:00Z","26","21",2,1,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017020751","20172018","R","2018-01-26T00:30:00Z","16","17",5,1,"away win REG","right","Little Caesars Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2016021031","20162017","R","2017-03-15T02:30:00Z","53","26",3,2,"away win OT","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020401","20162017","R","2016-12-09T01:00:00Z","3","52",2,1,"away win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2015021173","20152016","R","2016-04-02T23:00:00Z","7","3",4,3,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020203","20152016","R","2015-11-08T00:00:00Z","10","15",2,3,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020944","20172018","R","2018-02-24T01:30:00Z","28","16",1,3,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021106","20172018","R","2018-03-18T01:00:00Z","30","53",3,1,"away win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015020697","20152016","R","2016-01-22T00:30:00Z","12","10",1,0,"away win OT","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016020137","20162017","R","2016-11-02T00:00:00Z","7","30",2,1,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020516","20172018","R","2017-12-19T19:00:00Z","12","10",1,8,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017021052","20172018","R","2018-03-10T20:00:00Z","53","21",2,5,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017020215","20172018","R","2017-11-06T00:00:00Z","8","16",2,0,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020990","20152016","R","2016-03-08T02:00:00Z","28","20",2,1,"away win OT","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020533","20162017","R","2016-12-30T00:00:00Z","1","15",2,1,"away win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020392","20172018","R","2017-12-02T00:30:00Z","28","13",2,1,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020271","20152016","R","2015-11-18T00:00:00Z","19","29",1,3,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020837","20162017","R","2017-02-15T00:00:00Z","23","5",0,4,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020683","20172018","R","2018-01-15T18:00:00Z","25","6",3,2,"away win OT","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020232","20172018","R","2017-11-09T00:30:00Z","30","10",2,4,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017020779","20172018","R","2018-02-02T00:00:00Z","10","3",4,0,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020673","20152016","R","2016-01-17T22:00:00Z","3","15",2,5,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020365","20152016","R","2015-12-02T01:00:00Z","30","16",2,1,"away win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020847","20162017","R","2017-02-17T00:30:00Z","21","7",0,2,"home win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020190","20152016","R","2015-11-06T02:00:00Z","4","20",1,2,"home win OT","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020638","20162017","R","2017-01-14T02:00:00Z","1","20",2,1,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015020037","20152016","R","2015-10-13T23:00:00Z","18","1",3,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021112","20152016","R","2016-03-25T23:00:00Z","15","1",1,0,"away win OT","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020207","20162017","R","2016-11-12T00:00:00Z","4","10",3,6,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015020333","20152016","R","2015-11-27T22:00:00Z","16","24",3,2,"away win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020228","20162017","R","2016-11-14T02:30:00Z","3","22",3,1,"away win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2017020801","20172018","R","2018-02-04T01:00:00Z","30","25",1,6,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016021068","20162017","R","2017-03-19T23:30:00Z","9","8",1,4,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2015020974","20152016","R","2016-03-06T00:00:00Z","9","10",3,2,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015020831","20152016","R","2016-02-14T01:00:00Z","15","25",3,4,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020713","20172018","R","2018-01-21T00:00:00Z","10","9",4,3,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020252","20172018","R","2017-11-11T18:00:00Z","21","9",3,4,"home win REG","left","Ericsson Globe","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021124","20162017","R","2017-03-27T23:30:00Z","16","14",4,5,"home win OT","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021079","20172018","R","2018-03-15T00:00:00Z","5","3",3,4,"home win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020651","20162017","R","2017-01-15T03:30:00Z","19","28",4,0,"away win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020615","20152016","R","2016-01-09T18:00:00Z","2","4",0,4,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020570","20152016","R","2016-01-03T00:00:00Z","19","10",1,4,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016021060","20162017","R","2017-03-19T01:00:00Z","19","53",3,0,"away win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015020221","20152016","R","2015-11-11T00:30:00Z","7","14",4,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020210","20162017","R","2016-11-12T02:00:00Z","52","21",2,3,"home win OT","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017020686","20172018","R","2018-01-16T00:30:00Z","2","8",5,4,"away win OT","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2015020438","20152016","R","2015-12-13T00:00:00Z","15","14",2,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020649","20162017","R","2017-01-15T03:00:00Z","20","22",1,2,"home win OT","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2015020176","20152016","R","2015-11-04T00:30:00Z","14","17",1,2,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2015020787","20152016","R","2016-02-07T17:00:00Z","4","15",2,3,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020844","20172018","R","2018-02-11T00:00:00Z","9","10",3,6,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016020334","20162017","R","2016-11-30T00:30:00Z","25","17",1,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2015021042","20152016","R","2016-03-15T23:30:00Z","14","10",1,4,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017020976","20172018","R","2018-02-28T03:30:00Z","26","54",4,1,"away win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015021181","20152016","R","2016-04-04T00:00:00Z","19","21",5,1,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
